location,summer_temp_max,predicted_change,lower_bound,upper_bound
Maria Island,18.66981451,-0.91278887,-2.876774983,0.850010145
Maria Island,18.674095,-0.917776591,-2.886151412,0.851795521
Maria Island,18.67837549,-0.922764311,-2.89571305,0.853580897
Maria Island,18.68265597,-0.927752032,-2.905274688,0.855366273
Maria Island,18.68693646,-0.932739753,-2.914836327,0.857151649
Maria Island,18.69121695,-0.937727474,-2.924397965,0.858937025
Maria Island,18.69549743,-0.942715195,-2.933959603,0.860722401
Maria Island,18.69977792,-0.947702916,-2.943521242,0.862507777
Maria Island,18.7040584,-0.952690637,-2.95308288,0.864252119
Maria Island,18.70833889,-0.957678357,-2.962642006,0.86585732
Maria Island,18.71261938,-0.962666078,-2.972170342,0.867462521
Maria Island,18.71689986,-0.967653799,-2.981698679,0.865613626
Maria Island,18.72118035,-0.97264152,-2.991227015,0.861549427
Maria Island,18.72546084,-0.977629241,-3.000755352,0.857485229
Maria Island,18.72974132,-0.982616962,-3.010283688,0.85342103
Maria Island,18.73402181,-0.987604683,-3.020652242,0.856231416
Maria Island,18.7383023,-0.992592404,-3.031216539,0.859333419
Maria Island,18.74258278,-0.997580124,-3.041780837,0.862374193
Maria Island,18.74686327,-1.002567845,-3.052345134,0.865401377
Maria Island,18.75114376,-1.007555566,-3.062909431,0.86842856
Maria Island,18.75542424,-1.012543287,-3.073473729,0.871441257
Maria Island,18.75970473,-1.017531008,-3.084038026,0.870611227
Maria Island,18.76398522,-1.022518729,-3.093719849,0.868266818
Maria Island,18.7682657,-1.02750645,-3.101358448,0.86592241
Maria Island,18.77254619,-1.03249417,-3.108997048,0.863530809
Maria Island,18.77682668,-1.037481891,-3.116635648,0.861112697
Maria Island,18.78110716,-1.042469612,-3.124954915,0.858316167
Maria Island,18.78538765,-1.047457333,-3.134560244,0.854174962
Maria Island,18.78966813,-1.052445054,-3.144165572,0.850033756
Maria Island,18.79394862,-1.057432775,-3.153770901,0.84589255
Maria Island,18.79822911,-1.062420496,-3.163359285,0.841751345
Maria Island,18.80250959,-1.067408216,-3.17290865,0.839736877
Maria Island,18.80679008,-1.072395937,-3.182458016,0.840145868
Maria Island,18.81107057,-1.077383658,-3.192007381,0.84055486
Maria Island,18.81535105,-1.082371379,-3.201556746,0.839754236
Maria Island,18.81963154,-1.0873591,-3.211106111,0.837452795
Maria Island,18.82391203,-1.092346821,-3.220655477,0.835151355
Maria Island,18.82819251,-1.097334542,-3.230204842,0.832849915
Maria Island,18.832473,-1.102322262,-3.239754207,0.830548474
Maria Island,18.83675349,-1.107309983,-3.249303572,0.828247034
Maria Island,18.84103397,-1.112297704,-3.258852938,0.825945594
Maria Island,18.84531446,-1.117285425,-3.268402303,0.823644153
Maria Island,18.84959495,-1.122273146,-3.277951668,0.821342713
Maria Island,18.85387543,-1.127260867,-3.287501033,0.819034245
Maria Island,18.85815592,-1.132248588,-3.296725341,0.816689837
Maria Island,18.86243641,-1.137236308,-3.305157505,0.814318771
Maria Island,18.86671689,-1.142224029,-3.313589668,0.811914168
Maria Island,18.87099738,-1.14721175,-3.322021831,0.809509564
Maria Island,18.87527786,-1.152199471,-3.330453995,0.808457902
Maria Island,18.87955835,-1.157187192,-3.338886158,0.809805047
Maria Island,18.88383884,-1.162174913,-3.347333179,0.811152192
Maria Island,18.88811932,-1.167162634,-3.35727875,0.812499337
Maria Island,18.89239981,-1.172150354,-3.368545562,0.813846482
Maria Island,18.8966803,-1.177138075,-3.381778591,0.812398288
Maria Island,18.90096078,-1.182125796,-3.392902119,0.80888012
Maria Island,18.90524127,-1.187113517,-3.402479881,0.805345545
Maria Island,18.90952176,-1.192101238,-3.412041519,0.801666784
Maria Island,18.91380224,-1.197088959,-3.421603158,0.797988023
Maria Island,18.91808273,-1.20207668,-3.431164796,0.794612725
Maria Island,18.92236322,-1.2070644,-3.440194513,0.794974768
Maria Island,18.9266437,-1.212052121,-3.449105326,0.792883135
Maria Island,18.93092419,-1.217039842,-3.458016139,0.788070762
Maria Island,18.93520468,-1.222027563,-3.466926952,0.783258389
Maria Island,18.93948516,-1.227015284,-3.476625599,0.778446016
Maria Island,18.94376565,-1.232003005,-3.48657117,0.773633643
Maria Island,18.94804614,-1.236990726,-3.496516741,0.769303349
Maria Island,18.95232662,-1.241978446,-3.506462312,0.766553849
Maria Island,18.95660711,-1.246966167,-3.516407883,0.766642522
Maria Island,18.96088759,-1.251953888,-3.526353453,0.766731196
Maria Island,18.96516808,-1.256941609,-3.536299024,0.76681987
Maria Island,18.96944857,-1.26192933,-3.546110382,0.766908543
Maria Island,18.97372905,-1.266917051,-3.555698553,0.766997217
Maria Island,18.97800954,-1.271904772,-3.565286724,0.76708589
Maria Island,18.98229003,-1.276892492,-3.574874894,0.767174564
Maria Island,18.98657051,-1.281880213,-3.584463065,0.767263238
Maria Island,18.990851,-1.286867934,-3.594051235,0.767351911
Maria Island,18.99513149,-1.291855655,-3.603639406,0.767440585
Maria Island,18.99941197,-1.296843376,-3.613227576,0.767505781
Maria Island,19.00369246,-1.301831097,-3.622815747,0.767551039
Maria Island,19.00797295,-1.306818818,-3.632403918,0.767595959
Maria Island,19.01225343,-1.311806539,-3.641992088,0.767635642
Maria Island,19.01653392,-1.316794259,-3.651580259,0.767675325
Maria Island,19.02081441,-1.32178198,-3.661168429,0.767715008
Maria Island,19.02509489,-1.326769701,-3.6707566,0.767754691
Maria Island,19.02937538,-1.331757422,-3.68034477,0.767794374
Maria Island,19.03365587,-1.336745143,-3.689932941,0.767834057
Maria Island,19.03793635,-1.341732864,-3.699521112,0.767873741
Maria Island,19.04221684,-1.346720585,-3.709109282,0.767913424
Maria Island,19.04649732,-1.351708305,-3.718697453,0.767953107
Maria Island,19.05077781,-1.356696026,-3.728285623,0.76799279
Maria Island,19.0550583,-1.361683747,-3.737873794,0.768032473
Maria Island,19.05933878,-1.366671468,-3.747461964,0.768072156
Maria Island,19.06361927,-1.371659189,-3.757050135,0.768111839
Maria Island,19.06789976,-1.37664691,-3.766638306,0.768151523
Maria Island,19.07218024,-1.381634631,-3.776226476,0.768191206
Maria Island,19.07646073,-1.386622351,-3.785814647,0.768230889
Maria Island,19.08074122,-1.391610072,-3.795402817,0.768270572
Maria Island,19.0850217,-1.396597793,-3.804990988,0.768310255
Maria Island,19.08930219,-1.401585514,-3.814579158,0.768349938
Maria Island,19.09358268,-1.406573235,-3.824167329,0.768389621
Maria Island,19.09786316,-1.411560956,-3.833981348,0.768429305
Maria Island,19.10214365,-1.416548677,-3.84485864,0.768295127
Maria Island,19.10642414,-1.421536397,-3.855735932,0.766872209
Maria Island,19.11070462,-1.426524118,-3.866613224,0.765449292
Maria Island,19.11498511,-1.431511839,-3.877490516,0.764026374
Maria Island,19.1192656,-1.43649956,-3.888367809,0.762590217
Maria Island,19.12354608,-1.441487281,-3.899245101,0.761134385
Maria Island,19.12782657,-1.446475002,-3.910122393,0.759678552
Maria Island,19.13210705,-1.451462723,-3.920999685,0.75822272
Maria Island,19.13638754,-1.456450443,-3.931876977,0.756766888
Maria Island,19.14066803,-1.461438164,-3.942754269,0.755269543
Maria Island,19.14494851,-1.466425885,-3.953631562,0.753754364
Maria Island,19.149229,-1.471413606,-3.964361013,0.752239185
Maria Island,19.15350949,-1.476401327,-3.974313923,0.749596967
Maria Island,19.15778997,-1.481389048,-3.982606149,0.746038453
Maria Island,19.16207046,-1.486376769,-3.990829025,0.742479939
Maria Island,19.16635095,-1.491364489,-3.999051901,0.738921425
Maria Island,19.17063143,-1.49635221,-4.007274777,0.735362911
Maria Island,19.17491192,-1.501339931,-4.015497653,0.731804397
Maria Island,19.17919241,-1.506327652,-4.024865231,0.728245883
Maria Island,19.18347289,-1.511315373,-4.036463253,0.726853238
Maria Island,19.18775338,-1.516303094,-4.050081558,0.726511532
Maria Island,19.19203387,-1.521290815,-4.063939219,0.726169827
Maria Island,19.19631435,-1.526278535,-4.074025772,0.725828122
Maria Island,19.20059484,-1.531266256,-4.083977298,0.725486416
Maria Island,19.20487533,-1.536253977,-4.094562985,0.725144711
Maria Island,19.20915581,-1.541241698,-4.106078982,0.724803006
Maria Island,19.2134363,-1.546229419,-4.114093367,0.7244613
Maria Island,19.21771679,-1.55121714,-4.123780603,0.724119595
Maria Island,19.22199727,-1.556204861,-4.133777709,0.723777889
Maria Island,19.22627776,-1.561192581,-4.143774814,0.723436184
Maria Island,19.23055824,-1.566180302,-4.15377192,0.723094479
Maria Island,19.23483873,-1.571168023,-4.163769025,0.722752773
Maria Island,19.23911922,-1.576155744,-4.173766131,0.721036246
Maria Island,19.2433997,-1.581143465,-4.183763236,0.718295503
Maria Island,19.24768019,-1.586131186,-4.193760342,0.71555476
Maria Island,19.25196068,-1.591118907,-4.203717771,0.712814016
Maria Island,19.25624116,-1.596106627,-4.213603726,0.710073273
Maria Island,19.26052165,-1.601094348,-4.223489682,0.707332529
Maria Island,19.26480214,-1.606082069,-4.233375637,0.704591786
Maria Island,19.26908262,-1.61106979,-4.243261593,0.701851043
Maria Island,19.27336311,-1.616057511,-4.253147548,0.70060328
Maria Island,19.2776436,-1.621045232,-4.263033503,0.702416366
Maria Island,19.28192408,-1.626032953,-4.271326427,0.704221082
Maria Island,19.28620457,-1.631020674,-4.278589599,0.704463425
Maria Island,19.29048506,-1.636008394,-4.285852771,0.702341805
Maria Island,19.29476554,-1.640996115,-4.293115943,0.700220186
Maria Island,19.29904603,-1.645983836,-4.300379115,0.700120824
Maria Island,19.30332652,-1.650971557,-4.307642287,0.699642981
Maria Island,19.307607,-1.655959278,-4.314905459,0.698772269
Maria Island,19.31188749,-1.660946999,-4.322168631,0.701031027
Maria Island,19.31616797,-1.66593472,-4.329431803,0.703289784
Maria Island,19.32044846,-1.67092244,-4.336694975,0.705355075
Maria Island,19.32472895,-1.675910161,-4.343958147,0.706436729
Maria Island,19.32900943,-1.680897882,-4.35151671,0.707454434
Maria Island,19.33328992,-1.685885603,-4.361104881,0.706390853
Maria Island,19.33757041,-1.690873324,-4.370693052,0.70520968
Maria Island,19.34185089,-1.695861045,-4.380281222,0.704028508
Maria Island,19.34613138,-1.700848766,-4.389869393,0.702847336
Maria Island,19.35041187,-1.705836486,-4.399457563,0.701666164
Maria Island,19.35469235,-1.710824207,-4.409045734,0.700484991
Maria Island,19.35897284,-1.715811928,-4.418633904,0.699275415
Maria Island,19.36325333,-1.720799649,-4.428222075,0.698060151
Maria Island,19.36753381,-1.72578737,-4.437810246,0.696844886
Maria Island,19.3718143,-1.730775091,-4.447398416,0.695629622
Maria Island,19.37609479,-1.735762812,-4.456986587,0.694414358
Maria Island,19.38037527,-1.740750532,-4.466574757,0.693199094
Maria Island,19.38465576,-1.745738253,-4.476162928,0.69198383
Maria Island,19.38893625,-1.750725974,-4.485751098,0.690768566
Maria Island,19.39321673,-1.755713695,-4.495339269,0.689553302
Maria Island,19.39749722,-1.760701416,-4.50492744,0.688338038
Maria Island,19.4017777,-1.765689137,-4.51451561,0.687122774
Maria Island,19.40605819,-1.770676858,-4.524103781,0.685907509
Maria Island,19.41033868,-1.775664578,-4.533691951,0.684692245
Maria Island,19.41461916,-1.780652299,-4.543280122,0.683476981
Maria Island,19.41889965,-1.78564002,-4.552815359,0.682261717
Maria Island,19.42318014,-1.790627741,-4.562344418,0.681046453
Maria Island,19.42746062,-1.795615462,-4.571873476,0.679831189
Maria Island,19.43174111,-1.800603183,-4.581402534,0.678615925
Maria Island,19.4360216,-1.805590904,-4.590931593,0.677400661
Maria Island,19.44030208,-1.810578624,-4.600460651,0.676185397
Maria Island,19.44458257,-1.815566345,-4.609989709,0.674970132
Maria Island,19.44886306,-1.820554066,-4.619518768,0.673754868
Maria Island,19.45314354,-1.825541787,-4.629047826,0.672539604
Maria Island,19.45742403,-1.830529508,-4.638576884,0.67132434
Maria Island,19.46170452,-1.835517229,-4.648105942,0.670109076
Maria Island,19.465985,-1.84050495,-4.657635001,0.668893812
Maria Island,19.47026549,-1.84549267,-4.667164059,0.66802892
Maria Island,19.47454598,-1.850480391,-4.676693117,0.670156385
Maria Island,19.47882646,-1.855468112,-4.686222176,0.672283849
Maria Island,19.48310695,-1.860455833,-4.695751234,0.674411314
Maria Island,19.48738743,-1.865443554,-4.705280292,0.676538778
Maria Island,19.49166792,-1.870431275,-4.715590686,0.678666243
Maria Island,19.49594841,-1.875418996,-4.72606649,0.680793707
Maria Island,19.50022889,-1.880406716,-4.73400948,0.682921172
Maria Island,19.50450938,-1.885394437,-4.743646094,0.685048636
Maria Island,19.50878987,-1.890382158,-4.753282708,0.687176101
Maria Island,19.51307035,-1.895369879,-4.762919322,0.689303565
Maria Island,19.51735084,-1.9003576,-4.772555936,0.69143103
Maria Island,19.52163133,-1.905345321,-4.78219255,0.693558494
Maria Island,19.52591181,-1.910333042,-4.791829164,0.695685959
Maria Island,19.5301923,-1.915320762,-4.801465778,0.697813423
Maria Island,19.53447279,-1.920308483,-4.811102392,0.699940888
Maria Island,19.53875327,-1.925296204,-4.820739007,0.700563715
Maria Island,19.54303376,-1.930283925,-4.830375621,0.700313296
Maria Island,19.54731425,-1.935271646,-4.840012235,0.700062877
Maria Island,19.55159473,-1.940259367,-4.849648849,0.699812458
Maria Island,19.55587522,-1.945247088,-4.859285463,0.699562039
Maria Island,19.56015571,-1.950234809,-4.868922077,0.69931162
Maria Island,19.56443619,-1.955222529,-4.878558691,0.6990612
Maria Island,19.56871668,-1.96021025,-4.888195305,0.698810781
Maria Island,19.57299716,-1.965197971,-4.897831919,0.698560362
Maria Island,19.57727765,-1.970185692,-4.907468533,0.698309943
Maria Island,19.58155814,-1.975173413,-4.917105148,0.698059524
Maria Island,19.58583862,-1.980161134,-4.926741762,0.697809105
Maria Island,19.59011911,-1.985148855,-4.936378376,0.697558685
Maria Island,19.5943996,-1.990136575,-4.945983286,0.697308266
Maria Island,19.59868008,-1.995124296,-4.955571456,0.697057847
Maria Island,19.60296057,-2.000112017,-4.965159627,0.696807428
Maria Island,19.60724106,-2.005099738,-4.974747798,0.696557009
Maria Island,19.61152154,-2.010087459,-4.984335968,0.696306589
Maria Island,19.61580203,-2.01507518,-4.993924139,0.69605617
Maria Island,19.62008252,-2.020062901,-5.003512309,0.695805751
Maria Island,19.624363,-2.025050621,-5.01310048,0.695555332
Maria Island,19.62864349,-2.030038342,-5.02268865,0.695304913
Maria Island,19.63292398,-2.035026063,-5.032276821,0.695054494
Maria Island,19.63720446,-2.040013784,-5.041864992,0.694804074
Maria Island,19.64148495,-2.045001505,-5.051453162,0.694553655
Maria Island,19.64576544,-2.049989226,-5.061041333,0.694303236
Maria Island,19.65004592,-2.054976947,-5.070629503,0.694052817
Maria Island,19.65432641,-2.059964667,-5.080217674,0.693802398
Maria Island,19.65860689,-2.064952388,-5.089805844,0.693551978
Maria Island,19.66288738,-2.069940109,-5.099394015,0.693301559
Maria Island,19.66716787,-2.07492783,-5.108982186,0.69305114
Maria Island,19.67144835,-2.079915551,-5.118570356,0.692800721
Maria Island,19.67572884,-2.084903272,-5.128158527,0.692550302
Maria Island,19.68000933,-2.089890993,-5.137746697,0.692299883
Maria Island,19.68428981,-2.094878713,-5.147334868,0.692049463
Maria Island,19.6885703,-2.099866434,-5.156923038,0.691799044
Maria Island,19.69285079,-2.104854155,-5.166511209,0.691506425
Maria Island,19.69713127,-2.109841876,-5.176047442,0.691203209
Maria Island,19.70141176,-2.114829597,-5.185548282,0.690899993
Maria Island,19.70569225,-2.119817318,-5.195049122,0.690596777
Maria Island,19.70997273,-2.124805039,-5.204549962,0.690293561
Maria Island,19.71425322,-2.129792759,-5.214050802,0.689990345
Maria Island,19.71853371,-2.13478048,-5.223551642,0.689687129
Maria Island,19.72281419,-2.139768201,-5.233052482,0.689383914
Maria Island,19.72709468,-2.144755922,-5.242553322,0.689080698
Maria Island,19.73137517,-2.149743643,-5.252054162,0.688777482
Maria Island,19.73565565,-2.154731364,-5.261555002,0.688474266
Maria Island,19.73993614,-2.159719085,-5.271055842,0.68817105
Maria Island,19.74421662,-2.164706805,-5.280556682,0.687867834
Maria Island,19.74849711,-2.169694526,-5.292123734,0.687564618
Maria Island,19.7527776,-2.174682247,-5.303805848,0.687261402
Maria Island,19.75705808,-2.179669968,-5.315487963,0.68732117
Maria Island,19.76133857,-2.184657689,-5.327170077,0.688752941
Maria Island,19.76561906,-2.18964541,-5.338852192,0.690184711
Maria Island,19.76989954,-2.194633131,-5.346473229,0.691616482
Maria Island,19.77418003,-2.199620851,-5.353068836,0.693048253
Maria Island,19.77846052,-2.204608572,-5.359664444,0.694480024
Maria Island,19.782741,-2.209596293,-5.366572679,0.695911795
Maria Island,19.78702149,-2.214584014,-5.376207374,0.697343565
Maria Island,19.79130198,-2.219571735,-5.385842069,0.698775336
Maria Island,19.79558246,-2.224559456,-5.395476765,0.700207107
Maria Island,19.79986295,-2.229547177,-5.40511146,0.701638878
Maria Island,19.80414344,-2.234534897,-5.414746156,0.703070649
Maria Island,19.80842392,-2.239522618,-5.424380851,0.70450242
Maria Island,19.81270441,-2.244510339,-5.434015546,0.70593419
Maria Island,19.8169849,-2.24949806,-5.443650242,0.707365961
Maria Island,19.82126538,-2.254485781,-5.453284937,0.708797732
Maria Island,19.82554587,-2.259473502,-5.462919633,0.710229413
Maria Island,19.82982635,-2.264461223,-5.472554328,0.71163601
Jervis Bay,22.23435402,3.848516916,0.094359611,7.618105044
Jervis Bay,22.23685426,3.838009471,0.092992774,7.602745251
Jervis Bay,22.2393545,3.827502026,0.088245609,7.587385458
Jervis Bay,22.24185474,3.816994581,0.081405813,7.572025665
Jervis Bay,22.24435499,3.806487136,0.074566018,7.556665872
Jervis Bay,22.24685523,3.795979691,0.069053804,7.541306079
Jervis Bay,22.24935547,3.785472246,0.066949346,7.525946286
Jervis Bay,22.25185571,3.774964801,0.064900996,7.509864395
Jervis Bay,22.25435595,3.764457356,0.062926948,7.493305879
Jervis Bay,22.2568562,3.753949911,0.060952899,7.476747364
Jervis Bay,22.25935644,3.743442466,0.058978851,7.460188848
Jervis Bay,22.26185668,3.732935021,0.057004802,7.443626337
Jervis Bay,22.26435692,3.722427576,0.055030754,7.427865525
Jervis Bay,22.26685716,3.711920131,0.053056705,7.414874601
Jervis Bay,22.26935741,3.701412686,0.051082657,7.398704176
Jervis Bay,22.27185765,3.690905241,0.049108608,7.381938018
Jervis Bay,22.27435789,3.680397796,0.04713456,7.365138349
Jervis Bay,22.27685813,3.669890351,0.045160511,7.34833868
Jervis Bay,22.27935837,3.659382906,0.038802267,7.333361477
Jervis Bay,22.28185862,3.648875461,0.034946732,7.318689469
Jervis Bay,22.28435886,3.638368016,0.033063165,7.304017461
Jervis Bay,22.2868591,3.627860571,0.031179598,7.289345453
Jervis Bay,22.28935934,3.617353126,0.029296032,7.274673445
Jervis Bay,22.29185958,3.606845681,0.027412465,7.260001437
Jervis Bay,22.29435983,3.596338236,0.025528898,7.245329429
Jervis Bay,22.29686007,3.585830791,0.018919511,7.230657422
Jervis Bay,22.29936031,3.575323346,0.01149098,7.215985414
Jervis Bay,22.30186055,3.564815901,0.004175083,7.201313406
Jervis Bay,22.30436079,3.554308456,-0.003100679,7.186641398
Jervis Bay,22.30686104,3.543801011,-0.01037644,7.17196939
Jervis Bay,22.30936128,3.533293566,-0.017652201,7.157297382
Jervis Bay,22.31186152,3.522786121,-0.024927962,7.142625374
Jervis Bay,22.31436176,3.512278676,-0.026604623,7.127413514
Jervis Bay,22.316862,3.501771231,-0.027822589,7.112102093
Jervis Bay,22.31936225,3.491263786,-0.029040555,7.096790672
Jervis Bay,22.32186249,3.480756341,-0.030258521,7.081479251
Jervis Bay,22.32436273,3.470248896,-0.031476487,7.06616783
Jervis Bay,22.32686297,3.459741451,-0.032694453,7.05085345
Jervis Bay,22.32936321,3.449234006,-0.033912419,7.035511782
Jervis Bay,22.33186345,3.438726561,-0.035130385,7.020170114
Jervis Bay,22.3343637,3.428219116,-0.036348351,7.004828446
Jervis Bay,22.33686394,3.417711671,-0.037566317,6.989486778
Jervis Bay,22.33936418,3.407204226,-0.038784283,6.97414511
Jervis Bay,22.34186442,3.396696781,-0.040002249,6.958803442
Jervis Bay,22.34436466,3.386189336,-0.041220215,6.943461774
Jervis Bay,22.34686491,3.375681891,-0.042438182,6.927664755
Jervis Bay,22.34936515,3.365174446,-0.043656148,6.911813108
Jervis Bay,22.35186539,3.354667001,-0.044874114,6.895961462
Jervis Bay,22.35436563,3.344159556,-0.04609208,6.880109815
Jervis Bay,22.35686587,3.333652111,-0.047310046,6.864258168
Jervis Bay,22.35936612,3.323144666,-0.048528012,6.848406521
Jervis Bay,22.36186636,3.312637221,-0.052042417,6.832554875
Jervis Bay,22.3643666,3.302129776,-0.05679747,6.816692298
Jervis Bay,22.36686684,3.291622331,-0.061552522,6.800786164
Jervis Bay,22.36936708,3.281114886,-0.066270888,6.784880029
Jervis Bay,22.37186733,3.270607441,-0.070895021,6.767902105
Jervis Bay,22.37436757,3.260099996,-0.075519153,6.750435418
Jervis Bay,22.37686781,3.249592551,-0.080143286,6.732968731
Jervis Bay,22.37936805,3.239085106,-0.084767419,6.715502044
Jervis Bay,22.38186829,3.228577661,-0.089391551,6.698035357
Jervis Bay,22.38436854,3.218070216,-0.094327795,6.68056867
Jervis Bay,22.38686878,3.207562771,-0.100662561,6.665782104
Jervis Bay,22.38936902,3.197055326,-0.106997328,6.651130454
Jervis Bay,22.39186926,3.186547881,-0.113332094,6.636478805
Jervis Bay,22.3943695,3.176040436,-0.119666861,6.621827155
Jervis Bay,22.39686975,3.165532991,-0.126001627,6.607175505
Jervis Bay,22.39936999,3.155025546,-0.132336394,6.592523856
Jervis Bay,22.40187023,3.144518101,-0.13867116,6.577872206
Jervis Bay,22.40437047,3.134010656,-0.145005927,6.562768131
Jervis Bay,22.40687071,3.123503211,-0.151340693,6.546934177
Jervis Bay,22.40937096,3.112995766,-0.157675459,6.531100223
Jervis Bay,22.4118712,3.102488321,-0.164010226,6.515266269
Jervis Bay,22.41437144,3.091980876,-0.170344992,6.499432315
Jervis Bay,22.41687168,3.081473431,-0.176679759,6.483598361
Jervis Bay,22.41937192,3.070965986,-0.183014525,6.467764407
Jervis Bay,22.42187216,3.060458541,-0.189349292,6.451930453
Jervis Bay,22.42437241,3.049951096,-0.195684058,6.436096499
Jervis Bay,22.42687265,3.039443651,-0.202018825,6.420262545
Jervis Bay,22.42937289,3.028936206,-0.208353591,6.404428592
Jervis Bay,22.43187313,3.018428761,-0.214688358,6.388553005
Jervis Bay,22.43437337,3.007921316,-0.221023124,6.372643034
Jervis Bay,22.43687362,2.997413871,-0.22735789,6.356733064
Jervis Bay,22.43937386,2.986906426,-0.233692657,6.340823094
Jervis Bay,22.4418741,2.976398981,-0.240027423,6.324913124
Jervis Bay,22.44437434,2.965891536,-0.24636219,6.309003153
Jervis Bay,22.44687458,2.955384091,-0.252696956,6.293093183
Jervis Bay,22.44937483,2.944876646,-0.259031723,6.277114742
Jervis Bay,22.45187507,2.934369201,-0.265366489,6.259498459
Jervis Bay,22.45437531,2.923861756,-0.269266236,6.241882175
Jervis Bay,22.45687555,2.913354311,-0.27157067,6.224265891
Jervis Bay,22.45937579,2.902846866,-0.273875104,6.206649608
Jervis Bay,22.46187604,2.892339421,-0.278135188,6.189033324
Jervis Bay,22.46437628,2.881831976,-0.286248979,6.17141704
Jervis Bay,22.46687652,2.871324531,-0.29436277,6.153800757
Jervis Bay,22.46937676,2.860817086,-0.302395839,6.136184473
Jervis Bay,22.471877,2.850309641,-0.309972673,6.118568189
Jervis Bay,22.47437725,2.839802196,-0.312886634,6.100951906
Jervis Bay,22.47687749,2.829294751,-0.315800596,6.083335622
Jervis Bay,22.47937773,2.818787306,-0.318714557,6.065719338
Jervis Bay,22.48187797,2.808279861,-0.321617465,6.048103055
Jervis Bay,22.48437821,2.797772416,-0.32448853,6.030486771
Jervis Bay,22.48687846,2.787264971,-0.327359595,6.012870488
Jervis Bay,22.4893787,2.776757526,-0.33023066,5.995254204
Jervis Bay,22.49187894,2.766250081,-0.333101725,5.97763792
Jervis Bay,22.49437918,2.755742636,-0.33597279,5.960021637
Jervis Bay,22.49687942,2.745235191,-0.338843854,5.942405353
Jervis Bay,22.49937966,2.734727746,-0.341610686,5.924789069
Jervis Bay,22.50187991,2.724220301,-0.344322816,5.907172786
Jervis Bay,22.50438015,2.713712856,-0.347034947,5.889556502
Jervis Bay,22.50688039,2.703205411,-0.349747077,5.871940218
Jervis Bay,22.50938063,2.692697966,-0.352459207,5.855707624
Jervis Bay,22.51188087,2.682190521,-0.355171338,5.840127857
Jervis Bay,22.51438112,2.671683076,-0.357883468,5.824548089
Jervis Bay,22.51688136,2.661175631,-0.360595599,5.808968322
Jervis Bay,22.5193816,2.650668186,-0.363307729,5.793388554
Jervis Bay,22.52188184,2.640160741,-0.366019859,5.777808787
Jervis Bay,22.52438208,2.629653296,-0.36873199,5.762229019
Jervis Bay,22.52688233,2.619145851,-0.37144412,5.746649252
Jervis Bay,22.52938257,2.608638406,-0.37415625,5.731069485
Jervis Bay,22.53188281,2.598130961,-0.376868381,5.715489717
Jervis Bay,22.53438305,2.587623516,-0.379580511,5.69990995
Jervis Bay,22.53688329,2.577116071,-0.383054153,5.684330182
Jervis Bay,22.53938354,2.566608626,-0.385083127,5.668750415
Jervis Bay,22.54188378,2.556101181,-0.387917932,5.653170647
Jervis Bay,22.54438402,2.545593736,-0.391201113,5.63759088
Jervis Bay,22.54688426,2.535086291,-0.395895048,5.622011113
Jervis Bay,22.5493845,2.524578846,-0.400588982,5.606431345
Jervis Bay,22.55188475,2.514071401,-0.405282916,5.590851578
Jervis Bay,22.55438499,2.503563956,-0.409976851,5.57527181
Jervis Bay,22.55688523,2.493056511,-0.414670785,5.559692043
Jervis Bay,22.55938547,2.482549066,-0.419364719,5.544112275
Jervis Bay,22.56188571,2.472041621,-0.424058654,5.528532508
Jervis Bay,22.56438596,2.461534176,-0.428752588,5.512952741
Jervis Bay,22.5668862,2.451026731,-0.433446523,5.497372973
Jervis Bay,22.56938644,2.440519286,-0.438140457,5.481793206
Jervis Bay,22.57188668,2.430011841,-0.442834391,5.466213438
Jervis Bay,22.57438692,2.419504396,-0.447528326,5.450633671
Jervis Bay,22.57688717,2.408996951,-0.45222226,5.435053903
Jervis Bay,22.57938741,2.398489506,-0.456916194,5.419474136
Jervis Bay,22.58188765,2.387982061,-0.461610129,5.403894369
Jervis Bay,22.58438789,2.377474616,-0.466304063,5.388314601
Jervis Bay,22.58688813,2.366967171,-0.470997998,5.372734834
Jervis Bay,22.58938837,2.356459726,-0.475691932,5.357155066
Jervis Bay,22.59188862,2.345952281,-0.480385866,5.341575299
Jervis Bay,22.59438886,2.335444836,-0.485244166,5.325995531
Jervis Bay,22.5968891,2.324937391,-0.491514006,5.310415764
Jervis Bay,22.59938934,2.314429946,-0.497783845,5.294835997
Jervis Bay,22.60188958,2.303922501,-0.504053685,5.28053005
Jervis Bay,22.60438983,2.293415056,-0.510323525,5.269524501
Jervis Bay,22.60689007,2.282907611,-0.516593365,5.258518952
Jervis Bay,22.60939031,2.272400166,-0.522863205,5.247513402
Jervis Bay,22.61189055,2.261892721,-0.529133045,5.236507853
Jervis Bay,22.61439079,2.251385276,-0.535402884,5.225502304
Jervis Bay,22.61689104,2.240877831,-0.541672724,5.214232464
Jervis Bay,22.61939128,2.230370386,-0.547700775,5.198483778
Jervis Bay,22.62189152,2.219862941,-0.552724022,5.182545114
Jervis Bay,22.62439176,2.209355496,-0.557747269,5.165699908
Jervis Bay,22.626892,2.198848051,-0.563896349,5.146964575
Jervis Bay,22.62939225,2.188340606,-0.573223426,5.128229242
Jervis Bay,22.63189249,2.177833161,-0.579665902,5.109493909
